timestamp,value
2021-01-01 00:15:32,17
2021-01-01 00:15:33,15
2021-01-01 00:15:34,66
2021-01-01 00:15:35,15
2021-01-01 00:15:36,17
2021-01-01 00:15:37,16
2021-01-01 00:15:38,64
2021-01-01 00:15:39,18
2021-01-01 00:15:40,15
2021-01-01 00:15:41,15
2021-01-01 00:15:42,14
2021-01-01 00:15:43,11
2021-01-01 00:15:44,62
2021-01-01 00:15:45,16
2021-01-01 00:15:46,7
2021-01-01 00:15:47,17
2021-01-01 00:15:48,13
2021-01-01 00:15:49,28
2021-01-01 00:15:50,32
2021-01-01 00:15:51,21
2021-01-01 00:15:52,22
2021-01-01 00:15:53,56
2021-01-01 00:15:54,31
2021-01-01 00:15:55,19
2021-01-01 00:15:56,70
2021-01-01 00:15:57,29
2021-01-01 00:15:58,25
2021-01-01 00:15:59,26
2021-01-01 00:16:00,80
2021-01-01 00:16:01,23
2021-01-01 00:16:02,71
2021-01-01 00:16:03,20
2021-01-01 00:16:04,20
2021-01-01 00:16:05,15
2021-01-01 00:16:06,14
2021-01-01 00:16:07,17
2021-01-01 00:16:08,15
2021-01-01 00:16:09,3
2021-01-01 00:16:10,4
2021-01-01 00:16:11,19
2021-01-01 00:16:12,14
2021-01-01 00:16:13,74
2021-01-01 00:16:14,24
2021-01-01 00:16:15,20
2021-01-01 00:16:16,22
2021-01-01 00:16:17,16
2021-01-01 00:16:18,12
2021-01-01 00:16:19,14
2021-01-01 00:16:20,19
2021-01-01 00:16:21,20
2021-01-01 00:16:22,19
2021-01-01 00:16:23,61
2021-01-01 00:16:24,15
2021-01-01 00:16:25,16
2021-01-01 00:16:26,19
2021-01-01 00:16:27,19
2021-01-01 00:16:28,31
2021-01-01 00:16:29,92
2021-01-01 00:16:30,13
2021-01-01 00:16:31,22
2021-01-01 00:16:32,10
2021-01-01 00:16:33,8
2021-01-01 00:16:34,11
2021-01-01 00:16:35,57
2021-01-01 00:16:36,18
2021-01-01 00:16:37,10
2021-01-01 00:16:38,16
2021-01-01 00:16:39,21
2021-01-01 00:16:40,16
2021-01-01 00:16:41,12
2021-01-01 00:16:42,18
2021-01-01 00:16:43,13
2021-01-01 00:16:44,13
2021-01-01 00:16:45,9
2021-01-01 00:16:46,10
2021-01-01 00:16:47,11
2021-01-01 00:16:48,66
2021-01-01 00:16:49,13
2021-01-01 00:16:50,14
2021-01-01 00:16:51,10
2021-01-01 00:16:52,8
2021-01-01 00:16:53,6
2021-01-01 00:16:54,16
2021-01-01 00:16:55,60
2021-01-01 00:16:56,10
2021-01-01 00:16:57,5
2021-01-01 00:16:58,8
2021-01-01 00:16:59,57
2021-01-01 00:17:00,18
2021-01-01 00:17:01,10
2021-01-01 00:17:02,12
2021-01-01 00:17:03,19
2021-01-01 00:17:04,19
2021-01-01 00:17:05,12
2021-01-01 00:17:06,14
2021-01-01 00:17:07,18
2021-01-01 00:17:08,24
2021-01-01 00:17:09,19
2021-01-01 00:17:10,43
2021-01-01 00:17:11,58
2021-01-01 00:17:12,59
2021-01-01 00:17:13,16
2021-01-01 00:17:14,17
2021-01-01 00:17:15,15
2021-01-01 00:17:16,13
2021-01-01 00:17:17,7
2021-01-01 00:17:18,19
2021-01-01 00:17:19,11
2021-01-01 00:17:20,9
2021-01-01 00:17:21,5
2021-01-01 00:17:22,16
2021-01-01 00:17:23,70
2021-01-01 00:17:24,25
2021-01-01 00:17:25,24
2021-01-01 00:17:26,26
2021-01-01 00:17:27,15
2021-01-01 00:17:28,20
2021-01-01 00:17:29,20
2021-01-01 00:17:30,19
2021-01-01 00:17:31,17
2021-01-01 00:17:32,27
2021-01-01 00:17:33,24
2021-01-01 00:17:34,21
2021-01-01 00:17:35,67
2021-01-01 00:17:36,14
2021-01-01 00:17:37,13
2021-01-01 00:17:38,67
2021-01-01 00:17:39,20
2021-01-01 00:17:40,21
2021-01-01 00:17:41,20
2021-01-01 00:17:42,21
2021-01-01 00:17:43,19
2021-01-01 00:17:44,20
2021-01-01 00:17:45,21
2021-01-01 00:17:46,28
2021-01-01 00:17:47,107
2021-01-01 00:17:48,15
2021-01-01 00:17:49,17
2021-01-01 00:17:50,20
2021-01-01 00:17:51,17
2021-01-01 00:17:52,16
2021-01-01 00:17:53,13
2021-01-01 00:17:54,11
2021-01-01 00:17:55,12
2021-01-01 00:17:56,12
2021-01-01 00:17:57,11
2021-01-01 00:17:58,13
2021-01-01 00:17:59,61
2021-01-01 00:18:00,17
2021-01-01 00:18:01,15
2021-01-01 00:18:02,13
2021-01-01 00:18:03,11
2021-01-01 00:18:04,17
2021-01-01 00:18:05,16
2021-01-01 00:18:06,7
2021-01-01 00:18:07,6
2021-01-01 00:18:08,9
2021-01-01 00:18:09,7
2021-01-01 00:18:10,5
2021-01-01 00:18:11,14
2021-01-01 00:18:12,120
2021-01-01 00:18:13,18
2021-01-01 00:18:14,76
2021-01-01 00:18:15,18
2021-01-01 00:18:16,11
2021-01-01 00:18:17,15
2021-01-01 00:18:18,15
2021-01-01 00:18:19,16
2021-01-01 00:18:20,17
2021-01-01 00:18:21,16
2021-01-01 00:18:22,18
2021-01-01 00:18:23,14
2021-01-01 00:18:24,60
2021-01-01 00:18:25,11
2021-01-01 00:18:26,8
2021-01-01 00:18:27,8
2021-01-01 00:18:28,8
2021-01-01 00:18:29,12
2021-01-01 00:18:30,8
2021-01-01 00:18:31,67
2021-01-01 00:18:32,21
2021-01-01 00:18:33,10
2021-01-01 00:18:34,11
2021-01-01 00:18:35,63
2021-01-01 00:18:36,13
2021-01-01 00:18:37,11
2021-01-01 00:18:38,15
2021-01-01 00:18:39,14
2021-01-01 00:18:40,223
2021-01-01 00:18:41,491
2021-01-01 00:18:42,12
2021-01-01 00:18:43,32
2021-01-01 00:18:44,8
2021-01-01 00:18:45,9
2021-01-01 00:18:46,11
2021-01-01 00:18:47,16
2021-01-01 00:18:48,116
2021-01-01 00:18:49,22
2021-01-01 00:18:50,22
2021-01-01 00:18:51,20
2021-01-01 00:18:52,18
2021-01-01 00:18:53,20
2021-01-01 00:18:54,17
2021-01-01 00:18:55,20
2021-01-01 00:18:56,22
2021-01-01 00:18:57,42
2021-01-01 00:18:58,86
2021-01-01 00:18:59,127
2021-01-01 00:19:00,179
2021-01-01 00:19:01,631
2021-01-01 00:19:02,321
2021-01-01 00:19:03,16
2021-01-01 00:19:04,8
2021-01-01 00:19:05,59
2021-01-01 00:19:06,10
2021-01-01 00:19:07,14
2021-01-01 00:19:08,17
2021-01-01 00:19:09,12
2021-01-01 00:19:10,71
2021-01-01 00:19:11,21
2021-01-01 00:19:12,62
2021-01-01 00:19:13,19
2021-01-01 00:19:14,22
2021-01-01 00:19:15,24
2021-01-01 00:19:16,38
2021-01-01 00:19:17,34
2021-01-01 00:19:18,185
2021-01-01 00:19:19,86
2021-01-01 00:19:20,94
2021-01-01 00:19:21,131
2021-01-01 00:19:22,179
2021-01-01 00:19:23,55
2021-01-01 00:19:24,41
2021-01-01 00:19:25,296
2021-01-01 00:19:26,58
2021-01-01 00:19:27,49
2021-01-01 00:19:28,83
2021-01-01 00:19:29,604
2021-01-01 00:19:30,229
2021-01-01 00:19:31,67
2021-01-01 00:19:32,116
2021-01-01 00:19:33,79
2021-01-01 00:19:34,158
2021-01-01 00:19:35,207
2021-01-01 00:19:36,71
2021-01-01 00:19:37,114
2021-01-01 00:19:38,60
2021-01-01 00:19:39,350
2021-01-01 00:19:40,149
2021-01-01 00:19:41,68
2021-01-01 00:19:42,103
2021-01-01 00:19:43,79
2021-01-01 00:19:44,133
2021-01-01 00:19:45,117
2021-01-01 00:19:46,216
2021-01-01 00:19:47,60
2021-01-01 00:19:48,61
2021-01-01 00:19:49,451
2021-01-01 00:19:50,52
2021-01-01 00:19:51,42
2021-01-01 00:19:52,42
2021-01-01 00:19:53,47
2021-01-01 00:19:54,49
2021-01-01 00:19:55,61
2021-01-01 00:19:56,52
2021-01-01 00:19:57,100
2021-01-01 00:19:58,82
2021-01-01 00:19:59,555
2021-01-01 00:20:00,1594
2021-01-01 00:20:01,547
2021-01-01 00:20:02,57
2021-01-01 00:20:03,47
2021-01-01 00:20:04,50
2021-01-01 00:20:05,61
2021-01-01 00:20:06,116
2021-01-01 00:20:07,58
2021-01-01 00:20:08,151
2021-01-01 00:20:09,47
2021-01-01 00:20:10,51
2021-01-01 00:20:11,108
2021-01-01 00:20:12,166
2021-01-01 00:20:13,755
2021-01-01 00:20:14,1954
2021-01-01 00:20:15,446
2021-01-01 00:20:16,65
2021-01-01 00:20:17,53
2021-01-01 00:20:18,56
2021-01-01 00:20:19,73
2021-01-01 00:20:20,137
2021-01-01 00:20:21,121
2021-01-01 00:20:22,66
2021-01-01 00:20:23,215
2021-01-01 00:20:24,120
2021-01-01 00:20:25,67
2021-01-01 00:20:26,48
2021-01-01 00:20:27,50
2021-01-01 00:20:28,48
2021-01-01 00:20:29,46
2021-01-01 00:20:30,60
2021-01-01 00:20:31,163
2021-01-01 00:20:32,254
2021-01-01 00:20:33,130
2021-01-01 00:20:34,57
2021-01-01 00:20:35,106
2021-01-01 00:20:36,48
2021-01-01 00:20:37,214
2021-01-01 00:20:38,460
2021-01-01 00:20:39,75
2021-01-01 00:20:40,29
2021-01-01 00:20:41,83
2021-01-01 00:20:42,40
2021-01-01 00:20:43,50
2021-01-01 00:20:44,153
2021-01-01 00:20:45,127
2021-01-01 00:20:46,129
2021-01-01 00:20:47,128
2021-01-01 00:20:48,64
2021-01-01 00:20:49,92
2021-01-01 00:20:50,155
2021-01-01 00:20:51,120
2021-01-01 00:20:52,70
2021-01-01 00:20:53,74
2021-01-01 00:20:54,80
2021-01-01 00:20:55,68
2021-01-01 00:20:56,55
2021-01-01 00:20:57,0
2021-01-01 00:20:58,53
2021-01-01 00:20:59,48
2021-01-01 00:21:00,48
2021-01-01 00:21:01,413
2021-01-01 00:21:02,49
2021-01-01 00:21:03,46
2021-01-01 00:21:04,38
2021-01-01 00:21:05,87
2021-01-01 00:21:06,103
2021-01-01 00:21:07,72
2021-01-01 00:21:08,71
2021-01-01 00:21:09,222
2021-01-01 00:21:10,121
2021-01-01 00:21:11,100
2021-01-01 00:21:12,79
2021-01-01 00:21:13,110
2021-01-01 00:21:14,120
2021-01-01 00:21:15,60
2021-01-01 00:21:16,117
2021-01-01 00:21:17,57
2021-01-01 00:21:18,58
2021-01-01 00:21:19,122
2021-01-01 00:21:20,178
2021-01-01 00:21:21,230
2021-01-01 00:21:22,124
2021-01-01 00:21:23,62
2021-01-01 00:21:24,87
2021-01-01 00:21:25,322
2021-01-01 00:21:26,53
2021-01-01 00:21:27,46
2021-01-01 00:21:28,45
2021-01-01 00:21:29,56
2021-01-01 00:21:30,53
2021-01-01 00:21:31,63
2021-01-01 00:21:32,136
2021-01-01 00:21:33,174
2021-01-01 00:21:34,88
2021-01-01 00:21:35,61
2021-01-01 00:21:36,58
2021-01-01 00:21:37,109
2021-01-01 00:21:38,171
2021-01-01 00:21:39,57
2021-01-01 00:21:40,41
2021-01-01 00:21:41,61
2021-01-01 00:21:42,68
2021-01-01 00:21:43,76
2021-01-01 00:21:44,211
2021-01-01 00:21:45,64
2021-01-01 00:21:46,163
2021-01-01 00:21:47,104
2021-01-01 00:21:48,57
2021-01-01 00:21:49,103
2021-01-01 00:21:50,42
2021-01-01 00:21:51,41
2021-01-01 00:21:52,45
2021-01-01 00:21:53,42
2021-01-01 00:21:54,56
2021-01-01 00:21:55,55
2021-01-01 00:21:56,59
2021-01-01 00:21:57,171
2021-01-01 00:21:58,114
2021-01-01 00:21:59,122
2021-01-01 00:22:00,66
2021-01-01 00:22:01,126
2021-01-01 00:22:02,131
2021-01-01 00:22:03,73
2021-01-01 00:22:04,83
2021-01-01 00:22:05,80
2021-01-01 00:22:06,89
2021-01-01 00:22:07,119
2021-01-01 00:22:08,181
2021-01-01 00:22:09,108
2021-01-01 00:22:10,57
2021-01-01 00:22:11,58
2021-01-01 00:22:12,51
2021-01-01 00:22:13,109
2021-01-01 00:22:14,304
2021-01-01 00:22:15,140
2021-01-01 00:22:16,55
2021-01-01 00:22:17,57
2021-01-01 00:22:18,81
2021-01-01 00:22:19,82
2021-01-01 00:22:20,94
2021-01-01 00:22:21,113
2021-01-01 00:22:22,120
2021-01-01 00:22:23,232
2021-01-01 00:22:24,129
2021-01-01 00:22:25,85
2021-01-01 00:22:26,83
2021-01-01 00:22:27,99
2021-01-01 00:22:28,90
2021-01-01 00:22:29,129
2021-01-01 00:22:30,156
2021-01-01 00:22:31,124
2021-01-01 00:22:32,91
2021-01-01 00:22:33,83
2021-01-01 00:22:34,134
2021-01-01 00:22:35,64
2021-01-01 00:22:36,48
2021-01-01 00:22:37,209
2021-01-01 00:22:38,53
2021-01-01 00:22:39,49
2021-01-01 00:22:40,101
2021-01-01 00:22:41,52
2021-01-01 00:22:42,47
2021-01-01 00:22:43,60
2021-01-01 00:22:44,78
2021-01-01 00:22:45,135
2021-01-01 00:22:46,196
2021-01-01 00:22:47,145
2021-01-01 00:22:48,112
2021-01-01 00:22:49,147
2021-01-01 00:22:50,75
2021-01-01 00:22:51,80
2021-01-01 00:22:52,112
2021-01-01 00:22:53,64
2021-01-01 00:22:54,89
2021-01-01 00:22:55,103
2021-01-01 00:22:56,145
2021-01-01 00:22:57,189
2021-01-01 00:22:58,251
2021-01-01 00:22:59,347
2021-01-01 00:23:00,64
2021-01-01 00:23:01,131
2021-01-01 00:23:02,50
2021-01-01 00:23:03,42
2021-01-01 00:23:04,68
2021-01-01 00:23:05,94
2021-01-01 00:23:06,59
2021-01-01 00:23:07,137
2021-01-01 00:23:08,165
2021-01-01 00:23:09,129
2021-01-01 00:23:10,66
2021-01-01 00:23:11,76
2021-01-01 00:23:12,61
2021-01-01 00:23:13,55
2021-01-01 00:23:14,37
2021-01-01 00:23:15,54
2021-01-01 00:23:16,69
2021-01-01 00:23:17,150
2021-01-01 00:23:18,72
2021-01-01 00:23:19,175
2021-01-01 00:23:20,74
2021-01-01 00:23:21,233
2021-01-01 00:23:22,97
2021-01-01 00:23:23,65
2021-01-01 00:23:24,50
2021-01-01 00:23:25,108
2021-01-01 00:23:26,176
2021-01-01 00:23:27,71
2021-01-01 00:23:28,38
2021-01-01 00:23:29,41
2021-01-01 00:23:30,52
2021-01-01 00:23:31,53
2021-01-01 00:23:32,124
2021-01-01 00:23:33,136
2021-01-01 00:23:34,151
2021-01-01 00:23:35,87
2021-01-01 00:23:36,103
2021-01-01 00:23:37,69
2021-01-01 00:23:38,62
2021-01-01 00:23:39,136
2021-01-01 00:23:40,178
2021-01-01 00:23:41,60
2021-01-01 00:23:42,60
2021-01-01 00:23:43,121
2021-01-01 00:23:44,118
2021-01-01 00:23:45,182
2021-01-01 00:23:46,68
2021-01-01 00:23:47,57
2021-01-01 00:23:48,55
2021-01-01 00:23:49,92
2021-01-01 00:23:50,43
2021-01-01 00:23:51,357
2021-01-01 00:23:52,43
2021-01-01 00:23:53,112
2021-01-01 00:23:54,46
